Ruta_SAK,Semana,TotalSales
2150,9,323013.8500
2151,3,806925.6500
2151,4,864005.9200
2151,5,758725.9100
2151,6,575838.7100
2151,7,708324.5300
2151,8,792377.1900
2151,9,809529.2900
2152,3,793086.4400
2152,4,855303.4700
2152,5,765432.1800
2152,6,579770.4200
2152,7,702658.1100
2152,8,774986.4900
2152,9,768840.5700
2153,3,750566.9600
2153,4,762968.9500
2153,5,713166.1800
2153,6,539046.6200
2153,7,655757.1700
2153,8,727956.6000
2153,9,732328.3100
2154,3,763394.6800
2154,4,782393.3800
2154,5,727624.2500
2154,6,520649.6300
2154,7,678565.7600
2154,8,738317.0100
2154,9,761360.6900
2155,3,631361.9400
2155,4,626088.9500
2155,5,563164.0200
2155,6,408823.9800
2155,7,509280.7800
2155,8,591100.5500
2155,9,571321.4200
2156,3,526127.2600
2156,4,580411.3500
2156,5,558778.1400
2156,6,379275.8300
2156,7,487821.6000
2156,8,559163.7800
2156,9,554996.2500
2157,3,581102.4800
2157,4,604006.5700
2157,5,534509.1500
2157,6,368863.9300
2157,7,500369.1600
2157,8,549314.8600
2157,9,531794.4000
2158,3,435586.0700
2158,4,438464.9800
2158,5,402106.9600
2158,6,294169.2000
2158,7,391933.0900
2158,8,428032.0200
2158,9,437327.6900
2159,3,366325.8400
2159,4,403845.8000
2159,5,362331.1300
2159,6,249988.9900
2159,7,335639.9700
2159,8,362544.6600
2159,9,378831.0200
2160,3,354031.9100
2160,4,358005.0300
2160,5,321741.4000
2160,6,234585.4000
2160,7,329725.9800
2160,8,344218.3500
2160,9,349987.4800
2161,3,329237.4600
2161,4,342454.6400
2161,5,305668.0300
2161,6,225244.5500
2161,7,299591.5700
2161,8,314977.8600
2161,9,330437.4600
2162,3,317981.0600
2162,4,330181.4600
2162,5,303071.1000
2162,6,225780.7600
2162,7,293690.9500
2162,8,306739.9500
2162,9,312516.8900
2163,3,243777.1500
2163,4,270159.8100
2163,5,257817.8100
2163,6,183215.7800
2163,7,239150.3700
2163,8,236903.2400
2163,9,247577.1800
2164,3,208628.5500
2164,4,213468.2500
2164,5,198698.9700
2164,6,139598.0900
2164,7,192489.0400
2164,8,198295.5400
2164,9,207629.2600
2165,3,195630.9900
2165,4,227148.3700
2165,5,214639.6800
2165,6,155954.4100
2165,7,201386.7600
2165,8,197014.3800
2165,9,213579.2700
2166,3,188424.6500
2166,4,185987.0700
2166,5,176368.9500
2166,6,128098.0600
2166,7,164449.7000
2166,8,171824.5200
2166,9,184906.6100
2167,3,213172.4500
2167,4,180258.0500
2167,5,169312.8300
2167,6,128142.9200
2167,7,176415.0600
2167,8,175253.2800
2167,9,186340.9500
2168,3,153489.6400
2168,4,163198.5200
2168,5,143870.3900
2168,6,111849.8700
2168,7,127538.9600
2168,8,136690.8900
2168,9,149021.9900
2169,3,97193.8300
2169,4,111629.8000
2169,5,96190.1800
2169,6,77853.1800
2169,7,94070.0100
2169,8,95257.2100
2169,9,99937.6400
2170,3,114211.5000
2170,4,123734.6900
2170,5,107969.8900
2170,6,83248.5100
2170,7,95290.3900
2170,8,104847.0300
2170,9,114019.7000
2171,3,100898.3100
2171,4,131998.2000
2171,5,95661.6700
2171,6,72047.6000
2171,7,88800.9500
2171,8,96661.5600
2171,9,99724.5200
2172,3,107897.8400
2172,4,120144.9800
2172,5,104511.5000
2172,6,76513.8000
2172,7,98745.5200
2172,8,96314.8700
2172,9,107280.5800
2173,3,130670.4500
2173,4,146824.6400
2173,5,126026.3200
2173,6,102645.4800
2173,7,120371.5300
2173,8,126424.3600
2173,9,128094.9600
2174,3,56302.9200
2174,4,65819.7000
2174,5,61372.1900
2174,6,42949.2800
2174,7,60833.1000
2174,8,60342.8800
2174,9,61481.2800
2175,3,31418.8200
2175,4,36322.0300
2175,5,32808.6000
2175,6,21231.0100
2175,7,29367.1400
2175,8,32624.2700
2175,9,31235.0700
2176,3,30266.2100
2176,4,18839.1500
2176,5,17446.0000
2176,6,15069.0500
2176,7,13686.4700
2176,8,15011.0300
2176,9,14578.6900
2177,3,17632.9700
2177,4,19139.7900
2177,5,15037.3100
2177,6,9931.2200
2177,7,12146.8300
2177,8,13032.8000
2177,9,15543.6400
2178,3,31724.1300
2178,4,32972.5300
2178,5,28132.8400
2178,6,21484.2700
2178,7,25300.7000
2178,8,28427.9900
2178,9,29008.5100
2180,3,20527.1000
2180,4,22148.7000
2180,5,14424.5300
2180,6,10274.1600
2180,7,14333.1900
2180,8,18220.2800
2180,9,26410.0900
2181,3,76042.9100
2181,4,84757.7400
2181,5,74443.2100
2181,6,58364.8700
2181,7,65415.1800
2181,8,76800.8100
2181,9,80495.7900
2182,3,70831.4200
2182,4,73371.1600
2182,5,65851.1500
2182,6,45588.6300
2182,7,56451.1400
2182,8,70314.6600
2182,9,70526.7000
2183,3,59483.4600
2183,4,60738.1800
2183,5,59785.9900
2183,6,42325.9000
2183,7,44542.2300
2183,8,55386.8600
2183,9,59651.8400
2184,3,63826.2300
2184,4,73845.9900
2184,5,70943.5200
2184,6,38659.4900
2184,7,52379.1500
2184,8,65290.4100
2184,9,67272.9100
2185,3,53455.4500
2185,4,56468.1000
2185,5,59277.8200
2185,6,45623.4900
2185,7,43645.1100
2185,8,64079.3000
2185,9,59195.0800
2186,3,36475.8300
2186,4,37192.3400
2186,5,31721.4600
2186,6,24504.1900
2186,7,26086.3800
2186,8,34997.4200
2186,9,34428.2500
2187,3,32576.6600
2187,4,34258.6000
2187,5,32780.9400
2187,6,24196.5900
2187,7,26811.1100
2187,8,31808.3000
2187,9,29408.7700
2188,3,15029.4400
2188,4,15361.5000
2188,5,13733.0000
2188,6,10267.7600
2188,7,13899.5200
2188,8,16851.5400
2188,9,14882.1400
2189,3,15336.2400
2189,4,17343.1100
2189,5,15210.6900
2189,6,12086.5400
2189,7,16145.5600
2189,8,20231.1600
2189,9,17304.6200
2190,3,13913.1100
2190,4,12801.9300
2190,5,12511.2100
2190,6,10352.0300
2190,7,11984.6400
2190,8,13971.8100
2190,9,12132.7000
2191,3,13472.0900
2191,4,11847.2100
2191,5,9886.3100
2191,6,8488.3300
2191,7,13397.3900
2191,8,12148.2900
2191,9,12977.3500
2192,3,18482.3800
2192,4,19414.4700
2192,5,17622.0800
2192,6,11872.9200
2192,7,14447.5400
2192,8,19038.3700
2192,9,17967.4400
2193,3,20261.4600
2193,4,19369.7700
2193,5,19113.4900
2193,6,14173.0600
2193,7,16762.8600
2193,8,21608.4000
2193,9,20589.1200
2194,3,5966.8700
2194,4,5070.7300
2194,5,23.0600
2194,6,5026.8700
2194,7,11903.0800
2194,8,17945.5700
2194,9,16926.2400
2195,3,6937.4100
2195,4,5293.8500
2195,9,8642.3100
2201,3,46907.7900
2201,4,41078.5400
2201,5,34196.2100
2201,6,29603.3400
2201,7,25856.0400
2201,8,33639.9700
2201,9,35684.3800
2202,3,44268.8400
2202,4,44296.2300
2202,5,38937.0700
2202,6,36287.3500
2202,7,32922.9300
2202,8,43820.3400
2202,9,40192.5300
2203,3,33513.1100
2203,4,31833.0600
2203,5,33447.6800
2203,6,31931.6700
2203,7,25203.1000
2203,8,34428.3000
2203,9,43647.3100
2204,3,12976.4400
2204,4,13843.1300
2204,5,14974.0400
2204,6,12714.2700
2204,7,10495.0700
2204,8,10909.0600
2204,9,11189.3700
2205,3,31252.4100
2205,4,30782.1800
2205,5,30487.7200
2205,6,29821.3500
2205,7,24922.9700
2205,8,30122.1000
2205,9,33403.4700
2206,3,21058.3200
2206,4,17984.2400
2206,5,16007.2000
2206,6,15521.8000
2206,7,13380.9900
2206,8,17910.5300
2206,9,19323.2200
2207,3,24472.1700
2207,4,21879.2000
2207,5,18187.8600
2207,6,19601.7200
2207,7,15675.8300
2207,8,23045.2700
2207,9,24080.3500
2208,3,11402.4700
2208,4,6478.3200
2208,5,5907.6600
2208,6,6353.6900
2208,7,6030.6800
2208,8,8881.0600
2208,9,11755.0600
2209,3,10210.7500
2209,4,9688.9100
2209,5,9608.9100
2209,6,9395.7500
2209,7,7423.7900
2209,8,9822.9000
2209,9,10818.1200
2215,3,23109.7000
2215,4,25055.5100
2215,5,21674.1800
2215,6,20153.9300
2215,7,19048.6600
2215,8,19233.9300
2215,9,21036.0400
2220,3,9760.2700
2220,4,10831.9000
2220,5,11131.2500
2220,6,12244.6800
2220,7,9711.0900
2220,8,11686.3700
2220,9,10824.8500
2224,3,13064.3400
2224,4,12769.5100
2224,5,11917.1100
2224,6,11196.6100
2224,7,7914.2900
2224,8,10023.6800
2224,9,11368.4500
2225,3,10869.7000
2225,4,10781.7700
2225,5,9820.7300
2225,6,8381.4300
2225,7,6643.3700
2225,8,8087.4500
2225,9,9059.8900
2226,9,10565.5200
2231,3,11488.9200
2231,4,14123.3200
2231,5,11989.2000
2231,6,13129.3100
2231,7,11919.7800
2231,8,9649.5300
2231,9,8239.6500
2232,3,12232.9600
2232,4,15494.3800
2232,5,15938.1100
2232,6,11910.2800
2232,7,11798.2900
2232,8,9606.4800
2232,9,7194.8500
2233,3,16977.1900
2233,4,14383.2400
2233,5,11913.2000
2233,6,11507.0800
2233,7,11325.3700
2233,8,11942.3900
2233,9,11203.4600
2234,3,14164.0600
2234,4,15474.5200
2234,5,13146.9900
2234,6,10506.2700
2234,7,10585.7200
2234,8,9463.4000
2234,9,9972.3200
2402,3,27299.3400
2402,4,22874.7000
2402,5,18524.3900
2402,6,8805.2600
2403,3,13728.3900
2403,4,12932.7900
2403,5,13927.2900
2403,6,3777.1800
2404,3,24430.7500
2404,4,22813.3200
2404,5,20771.7200
2404,6,7736.6100
2405,3,16860.6200
2405,4,18983.9400
2405,5,22272.9900
2405,6,10574.7200
2406,3,23913.9200
2406,4,23832.5900
2406,5,21415.4100
2406,6,4657.9200
2414,3,11819.3000
2414,4,12025.4000
2414,5,11015.6300
2414,6,2465.2900
2500,3,9436.7700
2500,4,8142.1900
2500,5,9466.6800
2500,6,7548.3900
2500,7,5998.8100
2500,8,7912.4300
2500,9,8067.6000
2501,3,477544.4900
2501,4,543642.2000
2501,5,369002.0500
2501,6,372819.7400
2501,7,386147.4200
2501,8,425042.5200
2501,9,393061.1400
2502,3,420713.5500
2502,4,436850.4400
2502,5,315952.7800
2502,6,323694.9300
2502,7,333111.6200
2502,8,334946.4000
2502,9,328891.9600
2503,3,149401.8900
2503,4,116379.4700
2503,5,103918.9500
2503,6,104166.4100
2503,7,107490.5200
2503,8,81999.1900
2503,9,76886.0100
2504,3,59631.5300
2504,4,72312.0000
2504,5,59014.8200
2504,6,59469.1600
2504,7,62368.4500
2504,8,77168.6900
2504,9,47955.9900
2505,3,89428.6000
2505,4,81764.7400
2505,5,80303.5300
2505,6,79232.3600
2505,7,79700.6400
2505,8,91571.8100
2505,9,63676.5200
2506,3,69655.9200
2506,4,127605.8800
2506,5,104372.6100
2506,6,75903.0100
2506,7,78614.6800
2506,8,75554.9800
2506,9,84393.9300
2507,3,61121.6700
2507,4,65210.3900
2507,5,73076.8700
2507,6,70071.9500
2507,7,76213.6200
2507,8,53116.3200
2507,9,60961.5100
2508,3,61267.9000
2508,4,115799.2100
2508,5,110093.6200
2508,6,95721.1700
2508,7,69139.3300
2508,8,62123.1000
2508,9,60073.3600
2509,3,39395.3400
2509,4,64657.7000
2509,5,74210.4300
2509,6,65861.2100
2509,7,69423.2400
2509,8,61048.4000
2509,9,58313.1200
2510,3,48437.2000
2510,4,39521.9100
2510,5,45428.0000
2510,6,39304.7100
2510,7,37107.2500
2510,8,47585.6000
2510,9,39287.2900
2511,3,63108.9600
2511,4,86908.0700
2511,5,81974.6500
2511,6,102387.0900
2511,7,112501.0200
2511,8,90724.6900
2511,9,75529.1900
2512,3,57744.0700
2512,4,71818.8900
2512,5,77892.8900
2512,6,60905.2700
2512,7,69497.3000
2512,8,66137.6800
2512,9,57850.2200
2513,3,67631.1900
2513,4,88747.2400
2513,5,80657.8600
2513,6,71776.6800
2513,7,68358.1300
2513,8,69559.1100
2513,9,86214.9100
2514,3,92028.0100
2514,4,85914.1400
2514,5,81233.9000
2514,6,79266.3200
2514,7,71000.4200
2514,8,89909.2800
2514,9,60267.6400
2515,3,52229.7100
2515,4,84856.8000
2515,5,48177.2000
2515,6,68424.2500
2515,7,73371.1300
2515,8,59654.4400
2515,9,81757.7300
2516,3,74410.2100
2516,4,78227.2400
2516,5,107161.6000
2516,6,49314.2800
2516,7,60257.6700
2516,8,73634.3400
2516,9,54044.1300
2517,3,48641.2700
2517,4,55169.8000
2517,5,58112.5200
2517,6,61643.2400
2517,7,50944.5000
2517,8,59196.1700
2517,9,47093.6700
2518,3,73640.1100
2518,4,105543.4200
2518,5,101784.7600
2518,6,54237.8800
2518,7,46591.7000
2518,8,59997.9200
2518,9,48675.7800
2519,3,29229.9400
2519,4,29287.3600
2519,5,24424.9400
2519,6,26239.9200
2519,7,42026.5400
2519,8,23478.4400
2519,9,25837.5500
2520,3,16189.5400
2520,4,15121.0000
2520,5,27364.9400
2520,6,69066.4800
2520,7,29320.7300
2520,8,21239.6000
2520,9,15491.1800
2521,3,52748.3800
2521,4,44931.1000
2521,5,18658.1900
2521,6,26396.1300
2521,7,39555.3700
2521,8,31124.8200
2521,9,34606.7100
2522,3,34661.6300
2522,4,35847.8200
2522,5,25769.9000
2522,6,25737.0500
2522,7,37554.2800
2522,8,29011.2500
2522,9,29834.5500
2523,3,34973.5200
2523,4,44643.1300
2523,5,40788.5400
2523,6,60462.9000
2523,7,32547.4200
2523,8,41845.4200
2523,9,28398.0800
2524,3,22497.0000
2524,4,34858.1700
2524,5,35389.3500
2524,6,36530.7600
2524,7,41503.7700
2524,8,38987.5000
2524,9,32432.4800
2525,3,25498.3800
2525,4,26035.5900
2525,5,16742.7400
2525,6,21448.4900
2525,7,14895.6200
2525,8,20833.9400
2525,9,18440.3300
2526,3,11901.4000
2526,4,14137.4000
2526,5,14987.0000
2526,6,13801.2400
2526,7,13585.4600
2526,8,10863.7200
2526,9,10467.3800
2527,3,42622.2400
2527,4,45610.1500
2527,5,38677.6100
2527,6,29082.3000
2527,7,35411.1500
2527,8,37813.1700
2527,9,26961.1100
2528,3,37584.7500
2528,4,41829.9300
2528,5,38529.5500
2528,6,65179.7100
2528,7,51629.6600
2528,8,46273.9700
2528,9,38250.7900
2529,3,17555.5000
2529,4,17756.9900
2529,5,11796.9100
2529,6,34159.0700
2529,7,15484.2900
2529,8,16149.7200
2529,9,18223.1900
2530,3,16073.4800
2530,4,34578.7200
2530,5,17399.7300
2530,6,38464.8800
2530,7,14158.0200
2530,8,12842.9300
2530,9,8867.9200
2531,3,8118.8500
2531,4,8585.8400
2531,5,30797.6600
2531,6,6601.9200
2531,7,9009.9300
2531,8,8391.8100
2531,9,11563.6900
2532,3,21778.8700
2532,4,9457.7000
2532,5,9023.3000
2532,6,10610.8600
2532,7,9989.8800
2532,8,12811.9700
2532,9,8709.5400
2533,3,16176.7200
2533,4,26040.6100
2533,5,32421.5800
2533,6,30516.5100
2533,7,36843.2400
2533,8,25422.6600
2533,9,26874.3700
2534,3,49326.5900
2534,4,52580.7200
2534,5,55482.6000
2534,6,56141.0600
2534,7,65707.0400
2534,8,46961.8400
2534,9,44419.3000
2535,3,34941.2200
2535,4,61387.5400
2535,5,24318.2400
2535,6,28406.9600
2535,7,40398.4600
2535,8,32213.9600
2535,9,33968.0600
2536,3,31717.7000
2536,4,87267.3200
2536,5,18279.6800
2536,6,16608.9500
2536,7,36990.0400
2536,8,41598.3400
2536,9,18388.4300
2537,3,10736.2900
2537,4,15798.1300
2537,5,16951.0600
2537,6,8041.3800
2537,7,8821.1500
2537,8,9984.1300
2537,9,10564.0200
2538,3,16960.2400
2538,4,55689.8800
2538,5,18593.0200
2538,6,12734.9800
2538,7,22637.5600
2538,8,28609.8400
2538,9,22602.0000
2539,3,23094.1000
2539,4,38978.8600
2539,5,51067.2400
2539,6,16510.9400
2539,7,20182.9400
2539,8,16712.2600
2539,9,18788.0000
2540,3,23348.8900
2540,4,22825.1600
2540,5,7864.5300
2540,6,16267.5000
2540,7,6200.5300
2540,8,11613.0600
2540,9,19709.9700
2541,3,21469.7500
2541,4,47867.7700
2541,5,31526.5700
2541,6,43949.1700
2541,7,44889.2400
2541,8,35498.0200
2541,9,49230.3500
2542,3,28334.8800
2542,4,26835.1000
2542,5,32471.5200
2542,6,27599.8200
2542,7,32098.3600
2542,8,31677.0800
2542,9,25289.0000
2543,3,19737.5500
2543,4,19947.0800
2543,5,45689.5600
2543,6,13953.6800
2543,7,28958.2800
2543,8,45659.3300
2543,9,14785.8400
2544,3,40395.7500
2544,4,39772.3400
2544,5,39890.8900
2544,6,38518.0700
2544,7,40979.0300
2544,8,44786.8300
2544,9,37604.1800
2545,3,820.8000
2545,4,1109.4400
2545,5,.0000
2545,6,240.0000
2545,7,12171.2000
2545,8,3074.4800
2545,9,6128.9600
2546,3,15582.0300
2546,4,4374.6000
2546,5,8489.7100
2546,6,5658.8400
2546,7,5576.1100
2546,8,6000.2700
2546,9,8472.2100
2547,3,10015.3200
2547,4,9123.1600
2547,5,4332.0200
2547,6,8479.7200
2547,7,5803.3600
2547,8,8657.5000
2547,9,7141.0000
2548,3,21178.0900
2548,4,50151.9900
2548,5,13361.4000
2548,6,16664.8400
2548,7,14377.1800
2548,8,13372.9800
2548,9,18773.5100
2549,3,22586.0400
2549,4,27814.7700
2549,5,17344.3400
2549,6,34350.6900
2549,7,11712.4900
2549,8,11465.1800
2549,9,24211.4300
2550,3,20619.3500
2550,4,13276.4200
2550,5,9056.3800
2550,6,20949.8700
2550,7,28148.2600
2550,8,9013.7300
2550,9,3781.2700
2551,3,107526.4400
2551,4,108721.8500
2551,5,91070.9100
2551,6,105044.3600
2551,7,101343.8000
2551,8,81640.3100
2551,9,72082.6200
2552,3,108661.7200
2552,4,82519.8800
2552,5,91444.4000
2552,6,94613.6400
2552,7,88329.1500
2552,8,74798.6600
2552,9,71654.6000
2553,3,25853.0100
2553,4,19583.5800
2553,5,20464.0700
2553,6,27742.4800
2553,7,30274.5100
2553,8,15203.3600
2553,9,21360.4900
2554,3,62958.6000
2554,4,85748.2500
2554,5,75142.2500
2554,6,64475.6600
2554,7,57765.1500
2554,8,57937.0900
2554,9,71245.4100
2555,3,31182.7800
2555,4,35518.5100
2555,5,38744.5000
2555,6,51701.2000
2555,7,54268.5600
2555,8,41278.9600
2555,9,30570.1500
2556,3,44211.6600
2556,4,49647.0900
2556,5,49392.6300
2556,6,51113.5800
2556,7,55739.7000
2556,8,56537.2700
2556,9,49969.3000
2557,3,17747.7200
2557,4,17021.2200
2557,5,16790.3300
2557,6,12176.9500
2557,7,15355.4400
2557,8,19928.4800
2557,9,21024.6100
2558,3,68123.4000
2558,4,33045.2800
2558,5,35190.3700
2558,6,29964.4500
2558,7,33186.7800
2558,8,31104.2000
2558,9,28653.8900
2559,3,31934.7600
2559,4,26364.1600
2559,5,15778.0900
2559,6,16231.4400
2559,7,21930.6900
2559,8,31458.0800
2559,9,20858.9900
2560,3,28432.0900
2560,4,18408.8900
2560,5,14957.9600
2560,6,16899.3600
2560,7,18458.5200
2560,8,16227.0900
2560,9,18576.2200
2561,3,16118.8400
2561,4,16315.8600
2561,5,11007.4400
2561,6,9837.4200
2561,7,9560.4900
2561,8,10364.8500
2561,9,9498.8000
2562,3,29131.2000
2562,4,16397.6900
2562,5,12987.9900
2562,6,18828.3600
2562,7,16047.4400
2562,8,12952.5900
2562,9,13181.6800
2563,3,13942.4600
2563,4,8507.9700
2563,5,7344.7200
2563,6,4786.8900
2563,7,5605.5300
2563,8,6908.4300
2563,9,4251.1200
2564,3,37340.7100
2564,4,28923.6400
2564,5,26498.9900
2564,6,30177.5100
2564,7,30629.8600
2564,8,37586.9500
2564,9,28840.9600
2565,3,13672.5500
2565,4,5913.8400
2565,5,5439.2200
2565,6,3124.5600
2565,7,5774.6200
2565,8,5370.4600
2565,9,5473.4000
2566,3,17495.4100
2566,4,14634.8100
2566,5,8693.1000
2566,6,23152.4900
2566,7,18241.9800
2566,8,11873.2800
2566,9,10431.9400
2567,3,20523.0900
2567,4,9042.9800
2567,5,10076.8600
2567,6,7706.2200
2567,7,7519.7200
2567,8,12138.6000
2567,9,14548.4800
2568,3,18701.0500
2568,4,10719.8400
2568,5,3003.2200
2568,6,3034.1800
2568,7,3415.6600
2568,8,3844.2400
2568,9,1645.3600
2569,3,10861.7700
2569,4,15588.0900
2569,5,19479.6300
2569,6,15573.8300
2569,7,14816.6400
2569,8,15189.7700
2569,9,10599.9100
2570,3,56467.9300
2570,4,2633.6500
2570,5,2225.4900
2570,6,3569.1800
2570,7,2617.3000
2570,8,1719.3900
2570,9,1066.6200
2571,3,8334.0100
2571,4,5738.5000
2571,5,4921.0900
2571,6,9456.3400
2571,7,21013.0500
2571,8,15116.7600
2571,9,22448.1600
2572,3,37952.8400
2572,4,38935.1300
2572,5,18264.6300
2572,6,26633.1200
2572,7,57147.3700
2572,8,23252.7300
2572,9,24232.5600
2573,3,8265.6000
2573,4,17273.6000
2573,5,16563.6000
2573,6,11168.0000
2573,7,15116.0000
2573,8,22888.8000
2573,9,22088.0000
2574,3,50139.7200
2574,4,29024.4400
2574,5,44691.0800
2574,6,23442.8900
2574,7,28119.3600
2574,8,19486.2700
2574,9,15834.4600
2575,3,34706.6700
2575,4,24001.1600
2575,5,22409.1000
2575,6,18438.5800
2575,7,19831.8000
2575,8,23288.0800
2575,9,13328.4800
2576,3,30569.1900
2576,4,24432.4400
2576,5,31909.0000
2576,6,28992.8800
2576,7,30795.0500
2576,8,31208.9500
2576,9,21517.6400
2577,3,24991.2700
2577,4,10906.8500
2577,5,10042.2000
2577,6,11867.1800
2577,7,13350.9600
2577,8,12756.5200
2577,9,16267.8400
2578,3,32665.9900
2578,4,10608.3300
2578,5,17546.7700
2578,6,17423.8800
2578,7,15738.3000
2578,8,13564.9600
2578,9,11760.2300
2579,3,24195.4300
2579,4,12302.8000
2579,5,8676.6100
2579,6,59241.0400
2579,7,13228.3200
2579,8,11886.7200
2579,9,13996.6100
2580,3,12666.5200
2580,4,2721.7000
2580,5,4832.8700
2580,6,2810.2300
2580,7,2131.2700
2580,8,7634.4500
2580,9,2603.5800
2581,3,27635.4100
2581,4,52153.8200
2581,5,19591.5600
2581,6,24025.9400
2581,7,28665.6800
2581,8,15811.2400
2581,9,11153.4000
2582,3,23792.8400
2582,4,12715.5600
2582,5,7279.7000
2582,6,8382.8800
2582,7,15828.3800
2582,8,16785.2600
2582,9,14967.6800
2583,3,25913.5600
2583,4,11852.0400
2583,5,9950.8200
2583,6,16050.1200
2583,7,11818.5200
2583,8,7851.9800
2583,9,8158.2000
2584,3,11733.9500
2584,4,10518.1900
2584,5,10216.1100
2584,6,8221.2300
2584,7,12399.7400
2584,8,13576.2100
2584,9,13689.8400
2585,3,19052.4400
2585,4,8535.2200
2585,5,9389.6200
2585,6,4711.0000
2585,7,7294.5200
2585,8,9262.2800
2585,9,12221.8200
2586,3,26182.8300
2586,4,8452.0200
2586,5,7669.6100
2586,6,7875.4300
2586,7,6479.1900
2586,8,4495.4600
2586,9,6574.2400
2587,3,8196.1800
2587,4,8443.3200
2587,5,6997.4400
2587,6,7079.0400
2587,7,7237.3200
2587,8,7479.5800
2587,9,6634.9600
2588,3,30603.6500
2588,4,12556.9600
2588,5,14526.2800
2588,6,30407.4100
2588,7,30178.6800
2588,8,19286.8000
2588,9,23871.3000
2589,3,13958.4100
2589,4,32086.7400
2589,5,14148.7100
2589,6,23248.5500
2589,7,10274.2900
2589,8,7316.9900
2589,9,9086.3400
2590,3,9139.8000
2590,4,11824.7000
2590,5,24456.7700
2590,6,12241.1900
2590,7,25975.2600
2590,8,6937.7500
2590,9,7566.6000
2591,3,23166.1000
2591,4,12622.0200
2591,5,4961.6400
2591,6,8460.1200
2591,7,8370.4200
2591,8,14586.5100
2591,9,7411.6900
2592,3,49121.4100
2592,4,19647.6900
2592,5,21904.2800
2592,6,14662.3500
2592,7,16306.3300
2592,8,23492.3700
2592,9,33578.9200
2593,3,15815.7000
2593,4,56531.6700
2593,5,33025.2500
2593,6,13827.9200
2593,7,30187.9900
2593,8,17115.0200
2593,9,14995.6500
2594,3,13885.9500
2594,4,10693.5200
2594,5,10429.3800
2594,6,14511.5400
2594,7,13051.5500
2594,8,9903.4000
2594,9,12116.6600
2595,3,8417.9800
2595,4,6334.2600
2595,5,6696.0600
2595,6,9957.7200
2595,7,12641.3000
2595,8,9217.8200
2595,9,7875.2400
2596,3,4384.9900
2596,4,4387.9600
2596,5,1547.5400
2596,6,1177.9600
2596,7,6183.4000
2596,8,9700.4700
2596,9,6043.8900
2597,3,3723.7600
2597,4,4977.2700
2597,5,10404.7000
2597,6,6404.0400
2597,7,14213.4800
2597,8,8633.6400
2597,9,5944.7600
2598,3,7957.1300
2598,4,9781.4100
2598,5,9764.9300
2598,6,8859.9800
2598,7,17055.8200
2598,8,11019.5500
2598,9,9962.5800
2599,3,3811.2800
2599,4,4761.0200
2599,5,5175.2400
2599,6,5954.7400
2599,7,5136.0000
2599,8,4510.2600
2599,9,4539.7400
2628,6,760.9000
2690,6,739.1600
2690,7,913.0800
2698,4,1956.6000
2698,5,12826.6000
2706,5,619.5900
2706,6,1282.6600
2706,7,967.4300
2708,3,1714.0800
2708,4,2110.5600
2708,5,9432.9800
2708,6,4711.0200
2708,7,1384.6800
2708,8,6027.1200
2708,9,4913.4400
2709,3,329.4000
2709,8,329.4000
2716,3,329.4000
2716,4,329.4000
2716,8,329.4000
2716,9,658.8000
2718,4,2290.6800
2718,5,4801.4000
2718,6,2928.3200
2718,7,988.2000
2718,8,1430.6400
2718,9,3587.1600
2723,3,658.8000
2723,4,725.8800
2723,5,2531.8400
2723,6,354.2000
2723,8,396.4800
2723,9,4362.6400
2801,3,1180831.4700
2801,4,1193390.5600
2801,5,1127053.9300
2801,6,984280.4800
2801,7,1053821.3800
2801,8,1078528.2200
2801,9,1094194.4900
2802,3,1263462.2700
2802,4,1306023.7100
2802,5,1175716.3300
2802,6,1007801.6400
